Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
10,1.55,-3.2180660321381205,-34.81362834868765,3.7341712408277165e-15,5.791411938759932e-17,-5.277869916750253,-31.852358261814764,1.638336630101864e-20,10
