Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
1,1.2000000000000002,-3.3171824396135663,-38.924860833683226,4.591379723398649e-17,1.1376868161580955e-18,-4.651826940922981,-38.31114389700015,2.3444849988171816e-22,1
