Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
8,1.1,-0.5794680669421558,-31.960056445193747,1.2998273864047465e-14,2.5938952845504797e-15,-4.971442607575075,-32.760539692329104,1.3258607511922038e-19,8
