Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
47,1.2000000000000002,-5.136575615722394,-38.21992362967714,3.0338426486719185e-16,3.909180631150675e-17,-4.121049141015893,-36.748927713027506,1.4327902709495771e-21,47
