Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
9,2.6,-0.24515298175576575,-34.14443082080808,9.99002368458137e-16,7.898023924609223e-15,-5.364590706178681,-28.54446791823664,1.1190580994570748e-18,9
