Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
67,1.1500000000000001,-3.9888863276637716,-28.09320611003744,7.651360401898823e-12,1.1270600393792719e-13,-4.937105812515587,-27.45526927866822,2.1328181243041067e-17,67
