Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
28,1.1500000000000001,-2.0572591494572854,-32.44229791463832,6.672147200240633e-14,1.6860626107951116e-14,-5.378851556855939,-33.18070167230052,2.858498552910809e-20,28
