Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
53,1.1,1.563724642981929,-31.27226912741313,9.1325979173929e-15,7.41567616903238e-15,-6.529312618048188,-31.140280757690622,2.5489705787852388e-20,53
