Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
50,1.7000000000000002,-2.1553919785976663,-29.910980819747785,1.157552509110239e-13,1.6768901817393187e-13,-5.341788803182811,-26.638315731941304,4.258772318884248e-18,50
