Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
21,1.5,-2.1682394187186955,-32.94307154805537,2.974434904836108e-14,2.085300654108833e-15,-4.875254670946597,-31.391144494035082,1.490683609302979e-19,21
