Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
40,1.1500000000000001,1.1786761562508175,-32.998702684137136,2.5682064445879198e-15,9.849567409117475e-15,-6.140646933829667,-31.75796298881263,3.6095300603083655e-20,40
