Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
42,1.1,-4.426695699328968,-32.44634806636132,1.4693313843025808e-13,5.5262492878187455e-15,-4.553720248859566,-31.185274812215575,7.499865432059242e-19,42
