Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
48,1.1,-1.8919944071993058,-35.63438459324098,7.534788748040219e-16,2.26616326816161e-16,-2.900819955739565,-37.25697529403483,1.527429434006243e-19,48
