Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
43,1.05,-4.896479985362295,-36.59445399206209,2.1412933935000184e-15,7.365904453201742e-17,-3.1153392336598054,-37.848852432873066,6.13812143149725e-20,43
