Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
87,1.25,1.2358310495617149,-29.996154075037364,6.92646577564178e-14,3.736407847508524e-13,-5.470776489093708,-28.154455963351552,1.1548199643668781e-18,87
