Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
80,1.1500000000000001,-1.4009928328623655,-33.88191090821608,8.048206762799031e-16,2.5106235617378897e-15,-4.863002730885781,-33.59433534947322,1.506576808693357e-20,80
