Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
3,1.05,-1.7097677437991536,-35.329082900479975,1.4518397509517774e-15,1.8938663898626073e-16,-5.616420743146785,-34.73794270725095,2.1031550852063025e-21,3
