Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
32,1.05,3.041939647635546,-31.05690908751319,2.1356270294291865e-14,3.565698199674701e-14,-3.520726770418541,-33.48282880777225,2.1366951505254939e-19,32
