Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
46,1.1,-2.8858662896592904,-31.749436185076902,2.0667093823650973e-14,2.3930670809727363e-14,-4.724609745182686,-31.180717384120015,6.268856557003213e-19,46
