Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
62,1.05,-2.112391009130934,-27.557089842269495,2.0594660291821303e-12,1.8049780322305347e-13,-4.417116841066735,-28.22566900257693,2.0457526896933793e-17,62
