Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
44,1.25,1.647893037917779,-36.92606250438461,4.9809962120656774e-17,7.302484844774628e-16,-5.780095113196044,-34.6440331194147,3.190346267856928e-21,44
