Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
81,1.9000000000000001,-4.563983919317293,-33.55309941673923,6.656508285471852e-14,2.094300888527085e-15,-4.539461074624493,-31.929576804082316,1.281428269777774e-19,81
