Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
49,1.6500000000000001,-3.810562636878767,-34.698735190646396,2.307116570268383e-15,6.044108511934955e-16,-5.61233486606326,-33.16651914777348,1.1623377789240363e-20,49
