Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
85,1.6,-0.1454301721404225,-31.101241319616786,1.4014136764257183e-14,1.1489911130073708e-14,-6.165868639058713,-27.901732744918846,1.2750356111546494e-18,85
