Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
72,1.1500000000000001,-5.648771950435067,-32.461941316836985,7.335882060819029e-13,4.978103757175393e-15,-4.506567616452314,-33.58250674302039,4.005634283840148e-20,72
