Event Index,Fréquence coin,Slope basse frequence,Intercept basse frequence,First PSD basse frequence,PSD requence coin,Slope haute frequence,Intercept haute frequence,Last PSD haute frequence,numero1
0,1.2000000000000002,-1.1306379204585373,-27.67558437277206,1.1453976558095344e-12,1.991938507510003e-12,-6.884405511377464,-26.547071193238704,6.896227197102219e-19,0
